key,Departure_2011,Ticket_class_description,Departure,Destination,value,Supplier_name,Directorate
6397,December,Economy,UK,UK,118.35,BRITISH AIRWAYS,Strategy & International Group
6398,November,Economy,UK,UK,418.18,BMI,Immigration Group
6399,December,Economy,UK,UK,147.31,FLYBE BRITISH EUROPEAN,Strategic Director Border
6400,December,Economy,UK,UK,170.9,FLYBE BRITISH EUROPEAN,Resource Management Group
6401,December,Economy,UK,UK,190.9,FLYBE BRITISH EUROPEAN,Resource Management Group
6402,November,Economy,UK,UK,278.68,BMI,Immigration Group
6403,December,Economy,UK,UK,111.89,AIR FRANCE,Strategic Director Border
6404,December,Economy,UK,UK,158.28,FLYBE BRITISH EUROPEAN,Strategic Director Border
6405,December,Economy,UK,UK,171.99,FLYBE BRITISH EUROPEAN,IPS
6406,November,Economy,UK,UK,182.49,FLYBE BRITISH EUROPEAN,Strategic Director Border
6407,November,Economy,UK,UK,107.41,FLYBE BRITISH EUROPEAN,Strategic Director Border
6408,December,Economy,UK,UK,302.23,BRITISH AIRWAYS,IPS
6409,November,Economy,UK,UK,128.68,BMI,IPS
6410,November,Economy,UK,UK,94.24,EASYJET,Strategic Director Border
6411,December,Economy,UK,UK,79,BMI,Immigration Group
6412,December,Economy,UK,UK,228.17,FLYBE BRITISH EUROPEAN,IPS
6413,December,Economy,UK,UK,49.24,EASYJET,ISA
6414,December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Resource Management Group
6415,December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Resource Management Group
6416,December,Economy,UK,UK,288.22,BRITISH AIRWAYS,Science & Research Group
6417,December,Economy,UK,UK,288.22,BRITISH AIRWAYS,Science & Research Group
6418,December,Economy,UK,UK,31,FLYBE BRITISH EUROPEAN,Immigration Group
6419,December,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Immigration Group
6420,November,Economy,UK,UK,303.57,FLYBE BRITISH EUROPEAN,Strategic Director Border
6421,December,Economy,UK,UK,276,BMI,Immigration Group
6422,December,Economy,UK,UK,170.9,FLYBE BRITISH EUROPEAN,Resource Management Group
6423,December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Resource Management Group
6424,November,Economy,UK,UK,0,FLYBE BRITISH EUROPEAN,Strategy & International Group
6425,December,Economy,UK,UK,0,FLYBE BRITISH EUROPEAN,Immigration Group
6426,November,Economy,UK,UK,0,FLYBE BRITISH EUROPEAN,IPS
6427,December,Economy,UK,UK,0,BRITISH AIRWAYS,Strategic Director Border
6428,November,Economy,UK,UK,0,FLYBE BRITISH EUROPEAN,Strategy & International Group
6429,December,Economy,UK,UK,0,FLYBE BRITISH EUROPEAN,Immigration Group
6430,November,Economy,UK,UK,0,FLYBE BRITISH EUROPEAN,IPS
6431,December,Economy,UK,UK,0,BRITISH AIRWAYS,Strategic Director Border
6432,December,Economy,UK,UK,89.53,EASYJET,IPS
6433,December,Economy,UK,UK,67.85,BRITISH AIRWAYS,IPS
6434,December,Economy,UK,UK,76.48,BMI BABY,IPS
6435,December,Economy,UK,UK,183.89,BRITISH AIRWAYS,IPS
6436,December,Economy,UK,UK,381.18,BMI,IPS
6437,December,Economy,UK,UK,16,BRITISH AIRWAYS,IPS
6438,December,Economy,UK,UK,60,BRITISH AIRWAYS,IPS
6439,December,Economy,UK,UK,194.91,FLYBE BRITISH EUROPEAN,IPS
6440,December,Economy,UK,UK,531.18,BMI,IPS
6441,December,Business Class,UK,UK,112.98,BRITISH AIRWAYS,IPS
6442,December,Economy,UK,UK,99.53,EASYJET,IPS
6443,December,Economy,UK,UK,134.53,EASYJET,IPS
6444,December,Economy,UK,UK,94.24,EASYJET,IPS
6445,December,Economy,UK,UK,103.53,EASYJET,IPS
6446,December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,ISA
6447,December,Economy,UK,UK,131.9,EASTERN AIRWAYS,IPS
6448,December,Economy,UK,UK,281.3,BRITISH AIRWAYS,IPS
6449,December,Economy,UK,UK,142.83,BRITISH AIRWAYS,ISA
6450,December,Economy,UK,UK,131.83,BRITISH AIRWAYS,ISA
6451,December,Economy,UK,UK,153.96,BMI BABY,IPS
6452,December,Business Class,UK,UK,186.3,BRITISH AIRWAYS,IPS
6453,December,Economy,UK,UK,267.98,BRITISH AIRWAYS,IPS
6454,December,Economy,UK,UK,28,BRITISH AIRWAYS,ISA
6455,December,Economy,UK,UK,60,BRITISH AIRWAYS,ISA
6456,December,Economy,UK,UK,194.91,FLYBE BRITISH EUROPEAN,IPS
6457,December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,IPS
6458,December,Economy,UK,UK,194.91,FLYBE BRITISH EUROPEAN,IPS
6459,December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,IPS
6460,December,Economy,UK,UK,264.69,FLYBE BRITISH EUROPEAN,IPS
6461,December,Economy,UK,UK,194.91,FLYBE BRITISH EUROPEAN,IPS
6462,October,Economy,UK,UK,79.95,EASYJET,IPS
6463,November,Economy,UK,UK,9,EASYJET,IPS
6464,November,Economy,UK,UK,89.53,THAI AIRWAYS INTERNATIONAL,IPS
6465,December,Economy,UK,UK,48.54,BMI BABY,IPS
6466,April,Economy,UK,UK,155.03,LIVINGSTON,Crime & Policing Group
6467,December,Economy,UK,UK,243.7,EASTERN AIRWAYS,ISA
6468,December,Economy,UK,UK,138.05,FLYBE BRITISH EUROPEAN,ISA
6469,December,Economy,UK,UK,139,FLYBE BRITISH EUROPEAN,Strategy & International Group
6470,December,Economy,UK,UK,75,FLYBE BRITISH EUROPEAN,Strategy & International Group
6471,December,Economy,UK,UK,144.8,BRITISH AIRWAYS,Strategic Director Border
6472,December,Economy,UK,UK,117.5,BMI,Crime & Policing Group
6473,December,Economy,UK,UK,117.5,BMI,Crime & Policing Group
6474,December,Economy,UK,UK,289.17,BRITISH AIRWAYS,Crime & Policing Group
6475,December,Economy,UK,UK,151.25,BRITISH AIRWAYS,Crime & Policing Group
6476,December,Economy,UK,UK,69,BMI,Finance & Commercial Group
6477,December,Economy,UK,UK,144.91,FLYBE BRITISH EUROPEAN,Crime & Policing Group
6478,December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Crime & Policing Group
6479,December,Economy,UK,UK,33.5,FLYBE BRITISH EUROPEAN,Immigration Group
6480,December,Economy,UK,UK,356.28,BRITISH AIRWAYS,Strategic Director Border
6481,December,Economy,UK,UK,30,BRITISH AIRWAYS,Resource Management Group
6482,December,Economy,UK,UK,60,BRITISH AIRWAYS,Resource Management Group
6483,December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border
6484,December,Economy,UK,UK,249.23,BRITISH AIRWAYS,Science & Research Group
6485,December,Economy,UK,UK,84.5,BRITISH AIRWAYS,Immigration Group
6486,December,Economy,UK,UK,205.69,BMI,Criminal & Detention Group
6487,December,Economy,UK,UK,347.22,BRITISH AIRWAYS,Strategic Director Border
6488,December,Economy,UK,UK,381.18,BMI,Crime & Policing Group
6489,December,Economy,UK,UK,81.89,AIR FRANCE,Science & Research Group
6490,December,Economy,UK,UK,49.78,FLYBE BRITISH EUROPEAN,Finance & Commercial Group
6491,December,Economy,UK,UK,49.78,FLYBE BRITISH EUROPEAN,Finance & Commercial Group
6492,December,Economy,UK,UK,47.5,FLYBE BRITISH EUROPEAN,Finance & Commercial Group
6493,December,Economy,UK,UK,185.69,FLYBE BRITISH EUROPEAN,Strategic Director Border
6494,December,Economy,UK,UK,54.74,EASYJET,Finance & Commercial Group
6495,December,Economy,UK,UK,183.05,FLYBE BRITISH EUROPEAN,Strategy & International Group
6496,December,Economy,UK,UK,100.28,FLYBE BRITISH EUROPEAN,Strategic Director Border
6497,December,Economy,UK,UK,300.23,BRITISH AIRWAYS,Immigration Group
6498,December,Economy,UK,UK,81.4,BMI,Strategic Director Border
6499,December,Business Class,UK,UK,28,BRITISH AIRWAYS,Immigration Group
6500,December,Economy,UK,UK,60,BRITISH AIRWAYS,Immigration Group
6501,December,Economy,UK,UK,120.92,BRITISH AIRWAYS,Strategic Director Border
6502,December,Economy,UK,UK,98.3,BRITISH AIRWAYS,Strategic Director Border
6503,December,Economy,UK,UK,84.98,BRITISH AIRWAYS,Strategic Director Border
6504,December,Economy,UK,UK,259.22,BRITISH AIRWAYS,Strategic Director Border
6505,December,Business Class,UK,UK,133.85,BRITISH AIRWAYS,Immigration Group
6506,December,Economy,UK,UK,230.98,FLYBE BRITISH EUROPEAN,Immigration Group
6507,December,Economy,UK,UK,164.83,BRITISH AIRWAYS,Immigration Group
6508,December,Economy,UK,UK,183.57,FLYBE BRITISH EUROPEAN,Immigration Group
6509,December,Economy,UK,UK,132.8,BRITISH AIRWAYS,Resource Management Group
6510,December,Economy,UK,UK,124.91,FLYBE BRITISH EUROPEAN,Strategy & International Group
6511,December,Economy,UK,UK,164,FLYBE BRITISH EUROPEAN,Immigration Group
6512,December,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Immigration Group
6513,December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border
6514,December,Economy,UK,UK,165.85,BRITISH AIRWAYS,Immigration Group
6515,December,Economy,UK,UK,134.35,BRITISH AIRWAYS,Resource Management Group
6516,December,Economy,UK,UK,47.74,FLYBE BRITISH EUROPEAN,Strategic Director Border
6517,December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border
6518,December,Economy,UK,UK,192.83,BRITISH AIRWAYS,Strategic Director Border
6519,December,Economy,UK,UK,166.98,BRITISH AIRWAYS,Immigration Group
6520,December,Economy,UK,UK,177.28,BRITISH AIRWAYS,Science & Research Group
6521,December,Economy,UK,UK,103.53,EASYJET,Strategic Director Border
6522,December,Economy,UK,UK,60.24,EASYJET,Strategic Director Border
6523,December,Economy,UK,UK,87.41,FLYBE BRITISH EUROPEAN,Strategic Director Border
6524,December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border
6525,December,Economy,UK,UK,184.9,EASTERN AIRWAYS,Strategy & International Group
6526,December,Economy,UK,UK,190.91,FLYBE BRITISH EUROPEAN,Strategic Director Border
6527,December,Economy,UK,UK,129.55,FLYBE BRITISH EUROPEAN,Strategic Director Border
6528,December,Economy,UK,UK,175.69,FLYBE BRITISH EUROPEAN,Immigration Group
6529,December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group
6530,December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group
6531,December,Economy,UK,UK,127.69,FLYBE BRITISH EUROPEAN,Immigration Group
6532,December,Economy,UK,UK,65,FLYBE BRITISH EUROPEAN,Strategic Director Border
6533,December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border
6534,December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border
6535,December,Economy,UK,UK,69.85,FLYBE BRITISH EUROPEAN,Strategic Director Border
6536,December,Business Class,UK,UK,111.85,BRITISH AIRWAYS,Strategic Director Border
6537,December,Economy,UK,UK,69.85,FLYBE BRITISH EUROPEAN,Strategic Director Border
6538,December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border
6539,December,Economy,UK,UK,84.92,FLYBE BRITISH EUROPEAN,Strategic Director Border
6540,December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border
6541,December,Economy,UK,UK,84.6,FLYBE BRITISH EUROPEAN,Strategic Director Border
6542,December,Economy,UK,UK,50,FLYBE BRITISH EUROPEAN,Strategic Director Border
6543,December,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Strategic Director Border
6544,December,Economy,UK,UK,30,FLYBE BRITISH EUROPEAN,Strategic Director Border
6545,December,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Strategic Director Border
6546,December,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Resource Management Group
6547,December,Economy,UK,UK,67.9,BMI,Strategic Director Border
6548,December,Business Class,UK,UK,222.35,BRITISH AIRWAYS,Strategic Director Border
6549,December,Economy,UK,UK,178,BMI,Immigration Group
6550,December,Economy,UK,UK,64,FLYBE BRITISH EUROPEAN,Immigration Group
6551,December,Economy,UK,UK,384.18,BMI,Strategy & International Group
6552,December,Economy,UK,UK,70.25,BRITISH AIRWAYS,Strategy & International Group
6553,December,Economy,UK,UK,63,FLYBE BRITISH EUROPEAN,Resource Management Group
6554,December,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Resource Management Group
6555,December,Economy,UK,UK,167.3,BRITISH AIRWAYS,Strategic Director Border
6556,December,Economy,UK,UK,119.3,BRITISH AIRWAYS,Resource Management Group
6557,December,Economy,UK,UK,122.9,BMI,Strategic Director Border
6558,December,Economy,UK,UK,214.8,BRITISH AIRWAYS,Immigration Group
6559,December,Business Class,UK,UK,366.22,BRITISH AIRWAYS,Strategic Director Border
6560,December,Economy,UK,UK,353.23,BRITISH AIRWAYS,Immigration Group
6561,December,Economy,UK,UK,89,BMI,Strategy & International Group
6562,December,Economy,UK,UK,68.5,BRITISH AIRWAYS,Immigration Group
6563,December,Economy,UK,UK,174.91,FLYBE BRITISH EUROPEAN,Crime & Policing Group
6564,December,Economy,UK,UK,174.91,FLYBE BRITISH EUROPEAN,Crime & Policing Group
6565,December,Economy,UK,UK,328.57,FLYBE BRITISH EUROPEAN,Science & Research Group
6566,December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Immigration Group
6567,December,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Immigration Group
6568,December,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Strategic Director Border
6569,December,Economy,UK,UK,180.83,BRITISH AIRWAYS,Strategy & International Group
6570,December,Economy,UK,UK,83.85,BRITISH AIRWAYS,Strategy & International Group
6571,December,Economy,UK,UK,192.83,BRITISH AIRWAYS,Immigration Group
6572,December,Economy,UK,UK,164.83,BRITISH AIRWAYS,Strategic Director Border
6573,December,Economy,UK,UK,114.92,FLYBE BRITISH EUROPEAN,Strategic Director Border
6574,December,Economy,UK,UK,171.98,FLYBE BRITISH EUROPEAN,Strategic Director Border
6575,December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Strategic Director Border
6576,December,Economy,UK,UK,110.98,FLYBE BRITISH EUROPEAN,Strategic Director Border
6577,December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border
6578,December,Economy,UK,UK,69.88,FLYBE BRITISH EUROPEAN,Strategic Director Border
6579,December,Business Class,UK,UK,254.35,BRITISH AIRWAYS,Immigration Group
6580,December,Economy,UK,UK,177.91,FLYBE BRITISH EUROPEAN,Strategy & International Group
6581,December,Economy,UK,UK,131.9,EASTERN AIRWAYS,Crime & Policing Group
6582,December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border
6583,December,Economy,UK,UK,153.57,FLYBE BRITISH EUROPEAN,Strategic Director Border
6584,December,Economy,UK,UK,60,BRITISH AIRWAYS,Immigration Group
6585,December,Economy,UK,UK,158.69,FLYBE BRITISH EUROPEAN,Immigration Group
6586,December,Economy,UK,UK,143.28,FLYBE BRITISH EUROPEAN,Immigration Group
6587,December,Economy,UK,UK,143.28,FLYBE BRITISH EUROPEAN,Immigration Group
6588,December,Economy,UK,UK,412.94,BRITISH AIRWAYS,Resource Management Group
6589,December,Economy,UK,UK,412.94,BRITISH AIRWAYS,Resource Management Group
6590,December,Economy,UK,UK,60,BRITISH AIRWAYS,Crime & Policing Group
6591,December,Economy,UK,UK,77.24,EASYJET,Strategic Director Border
6592,December,Economy,UK,UK,354,BRITISH AIRWAYS,Immigration Group
6593,December,Economy,UK,UK,38,BRITISH AIRWAYS,Crime & Policing Group
6594,December,Economy,UK,UK,370.17,BRITISH AIRWAYS,Resource Management Group
6595,December,Economy,UK,UK,370.17,BRITISH AIRWAYS,Resource Management Group
6596,December,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Immigration Group
6597,December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group
6598,December,Economy,UK,UK,553.3,BRITISH AIRWAYS,Strategy & International Group
6599,December,Economy,UK,UK,137.83,BRITISH AIRWAYS,Immigration Group
6600,December,Economy,UK,UK,175.3,BRITISH AIRWAYS,Strategic Director Border
6601,December,Economy,UK,UK,102.74,FLYBE BRITISH EUROPEAN,Strategic Director Border
6602,December,Economy,UK,UK,167.94,FLYBE BRITISH EUROPEAN,Crime & Policing Group
6603,December,Economy,UK,UK,164.54,BRITISH AIRWAYS,Immigration Group
6604,December,Economy,UK,UK,164.54,BRITISH AIRWAYS,Immigration Group
6605,December,Economy,UK,UK,158.54,BRITISH AIRWAYS,Strategy & International Group
6606,December,Economy,UK,UK,136.92,BRITISH AIRWAYS,Strategic Director Border
6607,December,Economy,UK,UK,74.92,BRITISH AIRWAYS,Strategic Director Border
6608,December,Economy,UK,UK,39,BMI,Strategic Director Border
6609,December,Economy,UK,UK,84.85,FLYBE BRITISH EUROPEAN,Strategic Director Border
6610,December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border
6611,December,Economy,UK,UK,142,FLYBE BRITISH EUROPEAN,Strategic Director Border
6612,December,Economy,UK,UK,142,FLYBE BRITISH EUROPEAN,Strategic Director Border
6613,December,Economy,UK,UK,254.91,FLYBE BRITISH EUROPEAN,Strategy & International Group
6614,December,Economy,UK,UK,300.91,FLYBE BRITISH EUROPEAN,Crime & Policing Group
6615,December,Economy,UK,UK,67.24,EASYJET,Immigration Group
6616,December,Economy,UK,UK,369.67,BRITISH AIRWAYS,Resource Management Group
6617,December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group
6618,December,Economy,UK,UK,139.53,EASYJET,Strategic Director Border
6619,December,Economy,UK,UK,136.63,FLYBE BRITISH EUROPEAN,Immigration Group
6620,December,Economy,UK,UK,33.5,BMI,Crime & Policing Group
6621,December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group
6622,December,Economy,UK,UK,89.53,EASYJET,IPS
6623,December,Economy,UK,UK,67.85,BRITISH AIRWAYS,IPS
6624,December,Economy,UK,UK,76.48,BMI BABY,IPS
6625,December,Economy,UK,UK,183.89,BRITISH AIRWAYS,IPS
6626,December,Economy,UK,UK,381.18,BMI,IPS
6627,December,Economy,UK,UK,16,BRITISH AIRWAYS,IPS
6628,December,Economy,UK,UK,60,BRITISH AIRWAYS,IPS
6629,December,Economy,UK,UK,194.91,FLYBE BRITISH EUROPEAN,IPS
6630,December,Economy,UK,UK,531.18,BMI,IPS
6631,December,Business Class,UK,UK,112.98,BRITISH AIRWAYS,IPS
6632,December,Economy,UK,UK,99.53,EASYJET,IPS
6633,December,Economy,UK,UK,134.53,EASYJET,IPS
6634,December,Economy,UK,UK,94.24,EASYJET,IPS
6635,December,Economy,UK,UK,103.53,EASYJET,IPS
6636,December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,ISA
6637,December,Economy,UK,UK,131.9,EASTERN AIRWAYS,IPS
6638,December,Economy,UK,UK,281.3,BRITISH AIRWAYS,IPS
6639,December,Economy,UK,UK,142.83,BRITISH AIRWAYS,ISA
6640,December,Economy,UK,UK,131.83,BRITISH AIRWAYS,ISA
6641,December,Economy,UK,UK,153.96,BMI BABY,IPS
6642,December,Business Class,UK,UK,186.3,BRITISH AIRWAYS,IPS
6643,December,Economy,UK,UK,267.98,BRITISH AIRWAYS,IPS
6644,December,Economy,UK,UK,28,BRITISH AIRWAYS,ISA
6645,December,Economy,UK,UK,60,BRITISH AIRWAYS,ISA
6646,December,Economy,UK,UK,194.91,FLYBE BRITISH EUROPEAN,IPS
6647,December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,IPS
6648,December,Economy,UK,UK,194.91,FLYBE BRITISH EUROPEAN,IPS
6649,December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,IPS
6650,December,Economy,UK,UK,264.69,FLYBE BRITISH EUROPEAN,IPS
6651,December,Economy,UK,UK,194.91,FLYBE BRITISH EUROPEAN,IPS
6652,October,Economy,UK,UK,79.95,EASYJET,IPS
6653,November,Economy,UK,UK,9,EASYJET,IPS
6654,November,Economy,UK,UK,89.53,THAI AIRWAYS INTERNATIONAL,IPS
6655,December,Economy,UK,UK,48.54,BMI BABY,IPS
6656,April,Economy,UK,UK,155.03,LIVINGSTON,Crime & Policing Group
6657,December,Economy,UK,UK,243.7,EASTERN AIRWAYS,ISA
6658,December,Economy,UK,UK,138.05,FLYBE BRITISH EUROPEAN,ISA
6659,December,Economy,UK,UK,139,FLYBE BRITISH EUROPEAN,Strategy & International Group
6660,December,Economy,UK,UK,75,FLYBE BRITISH EUROPEAN,Strategy & International Group
6661,December,Economy,UK,UK,144.8,BRITISH AIRWAYS,Strategic Director Border
6662,December,Economy,UK,UK,117.5,BMI,Crime & Policing Group
6663,December,Economy,UK,UK,117.5,BMI,Crime & Policing Group
6664,December,Economy,UK,UK,289.17,BRITISH AIRWAYS,Crime & Policing Group
6665,December,Economy,UK,UK,151.25,BRITISH AIRWAYS,Crime & Policing Group
6666,December,Economy,UK,UK,69,BMI,Finance & Commercial Group
6667,December,Economy,UK,UK,144.91,FLYBE BRITISH EUROPEAN,Crime & Policing Group
6668,December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Crime & Policing Group
6669,December,Economy,UK,UK,33.5,FLYBE BRITISH EUROPEAN,Immigration Group
6670,December,Economy,UK,UK,356.28,BRITISH AIRWAYS,Strategic Director Border
6671,December,Economy,UK,UK,30,BRITISH AIRWAYS,Resource Management Group
6672,December,Economy,UK,UK,60,BRITISH AIRWAYS,Resource Management Group
6673,December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border
6674,December,Economy,UK,UK,249.23,BRITISH AIRWAYS,Science & Research Group
6675,December,Economy,UK,UK,84.5,BRITISH AIRWAYS,Immigration Group
6676,December,Economy,UK,UK,205.69,BMI,Criminal & Detention Group
6677,December,Economy,UK,UK,347.22,BRITISH AIRWAYS,Strategic Director Border
6678,December,Economy,UK,UK,381.18,BMI,Crime & Policing Group
6679,December,Economy,UK,UK,81.89,AIR FRANCE,Science & Research Group
6680,December,Economy,UK,UK,49.78,FLYBE BRITISH EUROPEAN,Finance & Commercial Group
6681,December,Economy,UK,UK,49.78,FLYBE BRITISH EUROPEAN,Finance & Commercial Group
6682,December,Economy,UK,UK,47.5,FLYBE BRITISH EUROPEAN,Finance & Commercial Group
6683,December,Economy,UK,UK,185.69,FLYBE BRITISH EUROPEAN,Strategic Director Border
6684,December,Economy,UK,UK,54.74,EASYJET,Finance & Commercial Group
6685,December,Economy,UK,UK,183.05,FLYBE BRITISH EUROPEAN,Strategy & International Group
6686,December,Economy,UK,UK,100.28,FLYBE BRITISH EUROPEAN,Strategic Director Border
6687,December,Economy,UK,UK,300.23,BRITISH AIRWAYS,Immigration Group
6688,December,Economy,UK,UK,81.4,BMI,Strategic Director Border
